system:index,city,greenSpaceArea_m2,.geo
0000000000000000118e,Riverdale,2831139.8177326275,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001358,Riverdale,3.4290537898464814E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000559,Riverhead,7.371051968064785E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,Riverside,1.8420036107527796E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081d,Riverside,1.2113329092805983E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001379,Riverside,1099271.7727772426,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013bb,Riverside,1.3666699258846363E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000447,Riverton,1.5808380288197111E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000113d,Riverton,72.97156524658203,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c9,Riverview,1.640337914282695E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f63,Riverview,1.0832905487598164E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051a,Riviera Beach,4.131037245277395E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fa3,Riviera Beach,1.0279645367755076E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ce,Roanoke,2.261355358153846E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001301,Roanoke,5.623912124568365E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cf9,Roanoke Rapids,2.4043459035460114E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d77,Robbinsdale,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cc6,Robbinsville,1.4355353388449982E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f20,Robertsville,1.6114983918220776E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ccc,Robinson,6662393.822195498,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f50,Robinson,4.664091766844938E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001203,Robstown,5689411.598262504,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001333,Rochelle,4.574553595251156E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041,Rochester,145.753173828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000173,Rochester,1048428.8399086747,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f6,Rochester,7555315.982962275,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ece,Rochester,183073.72427448945,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000283,Rochester Hills,83367.1084146537,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001417,Rock Falls,3.394859315372929E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c1,Rock Hill,2.5331562227193573E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000528,Rock Island,1.467581297826876E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000888,Rock Springs,161584.88955688477,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b4,Rockaway,1.1467998691106527E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001284,Rockcreek,2484327.55499103,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a4,Rockford,4.6623759927384354E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000138e,Rockingham,2.6105592515676805E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b35,Rockland,9.697967754422677E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000702,Rockledge,1.3008632142933114E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ad,Rocklin,7.697115436352882E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011f9,Rockport,2.8120780157365356E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ed,Rockville,1.4498440446084797E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a1,Rockville Centre,2.525305383893233E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000409,Rockwall,6.5589239029227704E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000396,Rocky Mount,2.2666966379679385E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e23,Rocky Point,9.932325869459248E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000942,Rocky River,1312748.066446342,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001350,Rodeo,4.585469080529733E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000103a,Roessleville,96969.99605246152,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c7,Rogers,2.3307409505568293E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e8d,Rogers,1619.621925354004,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000454,Rohnert Park,8.71112198836016E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012cf,Rolesville,2.504782977459035E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ee,Rolla,2.8928217690779823E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000084e,Rolling Meadows,3.2709932240230937E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001049,Roma,4105789.672397658,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051d,Rome,3.16078863075867E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060e,Rome,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c4,Romeoville,6252337.3161470005,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ea,Romulus,1763826.5697899023,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a7b,Ronkonkoma,4.720031531635026E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a40,Roosevelt,2.6756825394417763E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009a3,Rosamond,244049.52801513672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fbc,Rosaryville,2.2098672157409775E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010b5,Roscoe,4.0024130219011925E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096b,Rose Hill,1.2956558588863666E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000871,Roseburg,3.4940774809804894E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e8,Rosedale,1.1401828002174431E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a49,Rosedale,5.71084006472136E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c2,Roselle,3.3110368168481875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e5,Roselle,4.065890920733772E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de8,Roselle Park,4.421760541137822E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c5,Rosemead,2.8937422446155846E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000085f,Rosemont,3.2802675637776114E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078a,Rosemount,1136.1608581542969,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f3,Rosenberg,1.0725415452760054E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000134,Roseville,4.246712143189012E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000411,Roseville,512891.94118912634,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054e,Roseville,1556.8662948608398,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001260,Roslyn,1.1838040225756961E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d9,Ross,1.5103597300321784E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001008,Rossmoor,1.7203608602806617E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cb7,Rossville,1.6407384457349014E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001070,Rostraver,7452.504741893095,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fc,Roswell,2.057610734360234E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000404,Roswell,5.4472955953073986E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001207,Rotonda,8.182314020469588E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000066b,Rotterdam,2053.0453033447266,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a9a,Round Lake,2.1889994101087447E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac,Round Lake Beach,1.1828093982616946E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000178,Round Rock,2.6511977547799468E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000416,Rowland Heights,6.090768794546752E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000317,Rowlett,6.069323924583619E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013cf,Roxborough Park,6679447.674390366,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a6,Roxbury,1.1306451597056213E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e6,Roy,4.4522707187037244E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df4,Royal Kunia,8.125074475185019E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000362,Royal Oak,878530.0517775591,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e9,Royal Palm Beach,1.0861720079705012E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d0c,Royse City,1.0933103753017342E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006cd,Ruskin,1.2926029343348879E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c7,Russellville,2.7907406423095876E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001131,Russellville,3.260151588959716E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f7,Ruston,2.8962794249667215E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a8b,Rutherford,1.3623271788024932E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c85,Rutland,941.6179351806641,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013b4,Rutland,8.037227836791901E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ed,Rye,1.3217424392302363E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001286,Rye Brook,1.6225906250462833E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000700,Sachse,5.546652662681109E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ba,Saco,2052004.3676738658,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,Sacramento,3.818292884943727E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d9d,Saddle Brook,2.5853192581662383E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fc1,Saddlebrooke,2261023.777126447,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b96,Safety Harbor,1.08407702890954E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000122d,Safford,3739610.1566477744,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018f,Saginaw,3990.9363021850586,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000084b,Saginaw,2.2726989285771236E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a7,Sahuarita,8225173.4581788005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001191,Saks,3.3131156511647755E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000aa,Salem,3389163.427281907,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000452,Salem,7603152.347711576,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000066f,Salem,4247343.160626129,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c6,Salem,2.4763549353467765E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fe2,Salem,3.499008695962067E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001327,Salem,4.992213264484298E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d67,Salem Lakes,5927335.02049839,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d33,Salida,1.5562330950939423E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041d,Salina,1.8529280801993813E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005df,Salina,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fe,Salinas,6.85931863541407E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013f4,Saline,539082.2837337418,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000246,Salisbury,2.13971382710605E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056d,Salisbury,2.900925956501812E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e36,Salisbury,6.136791039295262E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000eee,Salisbury,7.274418937293202E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001056,Salisbury,1.4679757826102448E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001388,Salisbury,3.850151709564302E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014c1,Sallisaw,2.210269707797833E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009cc,Salmon Creek,8274800.044407989,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c,Salt Lake City,7675782.579014378,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f5,Sammamish,3814973.0666362685,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d4,San Angelo,7846864.221813935,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f00,San Anselmo,1.8378219519881877E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,San Antonio,3.6057986190014526E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000807,San Benito,2.467825402372915E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ca,San Bernardino,4.647929950802351E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046c,San Bruno,6.619660871269399E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a5,San Buenaventura,5.992456302467755E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000664,San Carlos,1.1367056129283106E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a74,San Carlos Park,1.0626627838414596E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030d,San Clemente,6.791302502692127E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,San Diego,1.6740341982585276E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001204,San Diego Country Estates,1.88159401162082E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059c,San Dimas,8.400596366106714E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001240,San Elizario,8614445.54716797,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000859,San Fernando,4.2189522588620156E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,San Francisco,1.2437312958004255E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e0,San Gabriel,3.6521639215630434E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039b,San Jacinto,2.1077825160437524E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,San Jose,3.439190513162842E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056b,San Juan,1.79154176633689E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057e,San Juan Capistrano,7.509325434008202E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020f,San Leandro,5.6465820871653035E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000068a,San Lorenzo,4.652470150018935E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000579,San Luis,1.2281842986552458E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040f,San Luis Obispo,1.0184345370829162E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f3,San Marcos,3.165055514003148E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e6,San Marcos,2.9723076815388884E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f5b,San Marino,5.0423781680351526E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c1,San Mateo,7.61466968925809E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000618,San Pablo,4.439704980767485E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033a,San Rafael,1.280577368618356E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000227,San Ramon,8.196687725058821E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d0,San Tan Valley,2.244456470657869E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001434,Sanatoga,1.6151724991226038E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f4,Sand Springs,2.302144204132661E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001418,Sandpoint,33113.71009063721,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f1,Sandusky,2.4468000097857915E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009bd,Sandwich,1.1495234887924042E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e9,Sandy,1.4311993828558812E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f31,Sandy,4.303159572471068E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000100e,Sandy,637174.185728006,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012ee,Sandy Hook,2.6838771541266787E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b2,Sandy Springs,1.675948116662523E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000334,Sanford,1.8020311381081706E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000066d,Sanford,2.9686789342895854E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000919,Sanford,1209838.8884666893,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001478,Sangaree,2.306996523954809E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075e,Sanger,1.1194029603483388E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013d5,Sanger,3.665994967333515E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c,Santa Ana,2.178437617170933E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e5,Santa Barbara,9.644886191727045E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000164,Santa Clara,2.316309632979608E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001076,Santa Clara,1.118128683190897E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a8,Santa Clarita,4.279132477236499E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010f,Santa Cruz,1.3902049831753415E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f9,Santa Fe,1984181.3866222904,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000efb,Santa Fe,1.4639297146030432E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a7a,Santa Fe Springs,2.463314369434011E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013b,Santa Maria,4.076985795523409E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ff,Santa Monica,5.8473389489097975E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000658,Santa Paula,1.3221935236085877E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092,Santa Rosa,8.464394547009204E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d74,Santaquin,3.253481952802188E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000350,Santee,1.042765994585864E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000916,Sapulpa,2.0571737972741452E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c4a,Saraland,2.4246830625998306E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000385,Sarasota,7.184812896864702E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f47,Sarasota Springs,1.2873189729203534E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000065a,Saratoga,1.800769338046254E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028f,Saratoga Springs,16434.012649536133,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bc,Saratoga Springs,1.3856504096840993E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a29,Sartell,3781.516471862793,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010a4,Satellite Beach,4.4286704822061814E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a57,Saugerties,1.580323039151058E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d9,Saugus,6652840.102069572,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e08,Sauk Rapids,23013.439491271973,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001297,Sauk Village,1.8919748152972173E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e67,Sault Ste. Marie,343.9729995727539,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fc,Savage,5683.267425537109,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a,Savannah,1.5394681759388578E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001475,Savoy,2.6701553415335342E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043f,Sayreville,7.11633949163417E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c45,Sayville,3.4063539304545306E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112b,Scaggsville,2.0072764073273212E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f5,Scarborough,2340389.787109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b06,Scarsdale,1.1875308071597381E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000124c,Scenic Oaks,5.164466187117079E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000270,Schaumburg,4.078986503459162E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d8,Schenectady,4104.935836791992,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000697,Schererville,9197728.726932064,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047f,Schertz,1.9929725296478402E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001036,Schiller Park,4578793.530429376,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ed2,Schodack,656234.6682022094,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000af7,Schofield Barracks,1.153877906622968E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001445,Schuylkill,1.3794530179245013E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a5b,Scituate,8.491806425456016E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011bf,Scituate,1.0522183254015645E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000809,Scotch Plains,6.6784934117659196E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011d3,Scotchtown,4.803174228345798E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b56,Scott,991377.1200700646,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000117b,Scottdale,1.0083344250460269E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f8c,Scotts Valley,2.828468810883875E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d75,Scottsbluff,3.969997601400234E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000caf,Scottsboro,2.6394231284030142E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bb,Scottsdale,7936271.926136063,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,Scranton,1.375883866014327E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000650,SeaTac,1.2217308515679691E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a2c,Seabrook,1.609117584041519E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e46,Seabrook,5.831711897902125E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
